index,cycleway_road_50m,footway_road_50m,living_street_road_50m,path_road_50m,pedestrian_road_50m,primary_road_50m,residential_road_50m,secondary_road_50m,secondary_link_road_50m,service_road_50m,steps_road_50m,tertiary_road_50m,tertiary_link_road_50m,trunk_road_50m,trunk_link_road_50m,unclassified_road_50m,cycleway_road_100m,footway_road_100m,living_street_road_100m,path_road_100m,pedestrian_road_100m,primary_road_100m,residential_road_100m,secondary_road_100m,secondary_link_road_100m,service_road_100m,steps_road_100m,tertiary_road_100m,tertiary_link_road_100m,trunk_road_100m,trunk_link_road_100m,unclassified_road_100m,cycleway_road_500m,footway_road_500m,living_street_road_500m,motorway_road_500m,motorway_link_road_500m,path_road_500m,pedestrian_road_500m,primary_road_500m,primary_link_road_500m,residential_road_500m,secondary_road_500m,secondary_link_road_500m,service_road_500m,steps_road_500m,tertiary_road_500m,tertiary_link_road_500m,track_road_500m,trunk_road_500m,trunk_link_road_500m,unclassified_road_500m,cycleway_road_1000m,footway_road_1000m,living_street_road_1000m,motorway_road_1000m,motorway_link_road_1000m,path_road_1000m,pedestrian_road_1000m,primary_road_1000m,primary_link_road_1000m,residential_road_1000m,secondary_road_1000m,secondary_link_road_1000m,service_road_1000m,steps_road_1000m,tertiary_road_1000m,tertiary_link_road_1000m,track_road_1000m,trunk_road_1000m,trunk_link_road_1000m,unclassified_road_1000m,unknown_road_1000m,cycleway_road_1500m,footway_road_1500m,living_street_road_1500m,motorway_road_1500m,motorway_link_road_1500m,path_road_1500m,pedestrian_road_1500m,primary_road_1500m,primary_link_road_1500m,residential_road_1500m,secondary_road_1500m,secondary_link_road_1500m,service_road_1500m,steps_road_1500m,tertiary_road_1500m,tertiary_link_road_1500m,track_road_1500m,track_grade4_road_1500m,trunk_road_1500m,trunk_link_road_1500m,unclassified_road_1500m,unknown_road_1500m,bridleway_road_2000m,cycleway_road_2000m,footway_road_2000m,living_street_road_2000m,motorway_road_2000m,motorway_link_road_2000m,path_road_2000m,pedestrian_road_2000m,primary_road_2000m,primary_link_road_2000m,residential_road_2000m,secondary_road_2000m,secondary_link_road_2000m,service_road_2000m,steps_road_2000m,tertiary_road_2000m,tertiary_link_road_2000m,track_road_2000m,track_grade4_road_2000m,trunk_road_2000m,trunk_link_road_2000m,unclassified_road_2000m,unknown_road_2000m
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0662313913566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0662313902801,0.0,0.0,0.0,0.0,3140.3311569514008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313908721,0.0,43964.63619736105,9420.993470863084,0.0,6280.662313908721,0.0,53385.62966822413,0.0,0.0,0.0,0.0,3140.3311569543607,0.0,0.0,0.0,0.0,0.0,213542.5186729245,0.0,69087.285453005,0.0,207261.85635901496,119332.58396428137,0.0,238665.1679285627,0.0,219823.18098683405,0.0,6280.6623139095445,25122.64925563817,25122.64925563817,50245.29851127636,0.0,28262.98041259234,122472.91512123348,0.0,0.0,0.0,659469.542960488,0.0,405102.7192471569,0.0,715995.5037856727,273208.8106550593,0.0,1347202.0663335682,0.0,518154.6408975263,0.0,9420.993470864114,0.0,37683.973883456456,113051.92165036936,282629.80412592343,0.0,0.0,62806.62313909747,351717.08957894583,0.0,0.0,0.0,967221.9963421013,0.0,803924.7761804477,100490.59702255596,1557604.2538496174,489891.6604849603,0.0,2851420.690515025,0.0,1557604.2538496174,0.0,62806.62313909747,0.0,50245.29851127798,200981.19404511192,1218448.488898491,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.324627817445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9420.993470863084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50245.29851127636,0.0,0.0,0.0,0.0,6280.6623139095445,0.0,25122.64925563817,0.0,0.0,0.0,0.0,50245.29851127636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122472.91512123348,0.0,0.0,0.0,0.0,9420.993470864114,0.0,94209.93470864114,0.0,0.0,0.0,0.0,0.0,150735.89553382582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200981.19404511192,0.0,0.0,0.0,0.0,75367.94776691697,0.0,163297.22016165344,0.0,0.0,0.0,0.0,0.0,238665.1679285704,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.32462781746,0.0,0.0,0.0,0.0,0.0,0.0,3140.331156954365,0.0,0.0,0.0,6280.66231390873,0.0,0.0,0.0,0.0,6280.66231390873,0.0,0.0,0.0,62806.62313909536,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313909536,0.0,12561.324627819073,0.0,100490.59702255258,12561.324627819073,0.0,0.0,0.0,18841.98694172861,0.0,0.0,9420.993470864038,0.0,131893.90859209653,84788.94123777634,0.0,0.0,18841.986941728075,0.0,0.0,9420.993470864038,0.0,178998.87594641672,18841.986941728075,160156.88900468865,18841.986941728075,0.0,0.0,75367.9477669123,0.0,84788.94123777634,0.0,0.0,0.0,12561.324627819458,0.0,364278.4142067643,301471.791067667,0.0,0.0,37683.97388345838,0.0,75367.94776691675,138174.57090601404,0.0,389401.0634624032,25122.64925563892,226103.84330075025,25122.64925563892,0.0,0.0,251226.4925563892,0.0,175858.54478947242,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.66231390873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.32462781746,0.0,0.0,0.0,0.0,0.0,0.0,12561.32462781746,0.0,69087.2854530049,0.0,0.0,0.0,0.0,0.0,62806.62313909536,0.0,0.0,56525.96082518583,0.0,25122.649255638145,0.0,0.0,0.0,0.0,0.0,0.0,50245.29851127629,0.0,0.0,386260.7323054256,0.0,0.0,0.0,28262.980412592115,0.0,141314.90206296055,0.0,0.0,103630.9281795044,0.0,207261.8563590088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169577.88247555267,0.0,0.0,0.0,879292.723947362,0.0,0.0,0.0,50245.29851127783,12561.324627819458,226103.84330075025,0.0,150735.8955338335,188419.86941729183,0.0,489891.6604849589,75367.94776691675,50245.29851127783,0.0,0.0,0.0,0.0,0.0,427085.0373458616,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25122.64925563492,0.0,0.0,0.0,0.0,0.0,9420.993470863094,6280.66231390873,0.0,0.0,0.0,0.0,0.0,0.0,6280.66231390873,0.0,0.0,0.0,0.0,0.0,69087.2854530049,0.0,0.0,0.0,0.0,0.0,18841.98694172861,12561.324627819073,0.0,50245.29851127629,0.0,6280.662313909536,0.0,0.0,25122.649255638145,0.0,31403.31156954768,0.0,0.0,0.0,0.0,150735.8955338246,0.0,0.0,0.0,0.0,0.0,37683.97388345615,18841.986941728075,0.0,160156.88900468865,0.0,28262.980412592115,0.0,0.0,0.0,37683.97388345615,0.0,103630.9281795044,0.0,0.0,37683.97388345838,12561.324627819458,0.0,200981.19404511133,0.0,0.0,0.0,125613.24627819458,0.0,50245.29851127783,50245.29851127783,0.0,389401.0634624032,25122.64925563892,100490.59702255568,0.0,0.0,0.0,125613.24627819458,0.0,213542.5186729308,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.66231390873,0.0,0.0,3140.331156954365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.331156954365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75367.94776691444,6280.662313909536,18841.98694172861,12561.324627819073,0.0,0.0,0.0,6280.662313909536,0.0,0.0,12561.324627819073,0.0,25122.649255638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131893.90859209653,9420.993470864038,56525.96082518423,18841.986941728075,0.0,75367.9477669123,0.0,9420.993470864038,0.0,0.0,0.0,18841.986941728075,0.0,47104.967354320186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175858.54478947242,12561.324627819458,75367.94776691675,37683.97388345838,0.0,213542.5186729308,0.0,12561.324627819458,0.0,0.0,0.0,25122.64925563892,0.0,113051.92165037512,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.66231390873,0.0,12561.324627819073,0.0,0.0,0.0,0.0,6280.662313909536,12561.324627819073,0.0,18841.98694172861,6280.662313909536,0.0,75367.94776691444,0.0,0.0,0.0,0.0,0.0,0.0,37683.97388345722,0.0,0.0,56525.96082518423,0.0,0.0,0.0,9420.993470864038,9420.993470864038,75367.9477669123,0.0,75367.9477669123,9420.993470864038,0.0,216682.84982987287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94209.93470864036,0.0,0.0,0.0,263787.8171842086,0.0,0.0,0.0,12561.324627819458,25122.64925563892,150735.8955338335,0.0,125613.24627819458,50245.29851127783,0.0,401962.38809022267,0.0,25122.64925563892,0.0,0.0,0.0,0.0,0.0,226103.84330075025,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,628.0662313913566,628.0662313913566,0.0,0.0,0.0,628.0662313913566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.1324627805602,1256.1324627805602,0.0,0.0,0.0,1256.1324627805602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28262.980412589248,6280.662313908721,0.0,0.0,0.0,9420.993470863084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.6623139095445,0.0,69087.285453005,0.0,144455.23321991952,119332.58396428137,25122.64925563817,12561.324627819087,0.0,50245.29851127636,0.0,0.0,0.0,0.0,18841.98694172863,0.0,0.0,0.0,0.0,0.0,0.0,9420.993470864114,0.0,226103.84330073872,0.0,339155.7649511081,282629.80412592343,37683.973883456456,28262.98041259234,0.0,141314.90206296172,0.0,0.0,0.0,0.0,0.0,56525.96082518468,0.0,0.0,0.0,50245.29851127798,0.0,0.0,0.0,12561.324627819497,0.0,326594.4403233069,0.0,590382.2575075163,602943.5821353358,50245.29851127798,113051.92165037546,37683.973883458486,326594.4403233069,0.0,0.0,0.0,0.0,0.0,150735.89553383394,0.0
57,0.0,0.0,0.0,0.0,0.0,628.0662313913566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.1324627805602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313908721,0.0,0.0,6280.662313908721,0.0,0.0,0.0,6280.662313908721,0.0,0.0,12561.324627817445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25122.64925563817,0.0,25122.64925563817,25122.64925563817,0.0,12561.324627819087,0.0,18841.98694172863,0.0,0.0,25122.64925563817,0.0,12561.324627819087,0.0,0.0,9420.993470864114,0.0,0.0,0.0,0.0,0.0,37683.973883456456,0.0,56525.96082518468,94209.93470864114,37683.973883456456,37683.973883456456,0.0,75367.94776691291,0.0,0.0,0.0,47104.96735432057,0.0,75367.94776691291,0.0,0.0,25122.64925563899,12561.324627819497,0.0,0.0,0.0,0.0,0.0,50245.29851127798,0.0,138174.57090601444,175858.54478947291,50245.29851127798,138174.57090601444,0.0,163297.22016165344,0.0,0.0,0.0,62806.62313909747,0.0,138174.57090601444,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313908721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.324627819087,0.0,0.0,12561.324627819087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37683.973883456456,0.0,18841.986941728228,56525.96082518468,0.0,0.0,0.0,28262.98041259234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125613.24627819494,0.0,113051.92165037546,100490.59702255596,0.0,25122.64925563899,12561.324627819497,213542.51867293144,0.0,0.0,0.0,0.0,0.0,12561.324627819497,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0662313902801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313908721,0.0,0.0,0.0,0.0,9420.993470863084,0.0,9420.993470863084,0.0,0.0,6280.662313908721,0.0,25122.64925563489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25122.64925563817,0.0,0.0,12561.324627819087,0.0,113051.9216503718,0.0,37683.97388345726,0.0,0.0,12561.324627819087,0.0,213542.5186729245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75367.94776691291,0.0,9420.993470864114,65946.9542960488,0.0,499312.653955798,0.0,65946.9542960488,0.0,0.0,0.0,37683.973883456456,0.0,659469.542960488,0.0,0.0,0.0,37683.973883458486,0.0,0.0,0.0,0.0,0.0,200981.19404511192,0.0,25122.64925563899,200981.19404511192,0.0,1055151.2687368377,0.0,175858.54478947291,0.0,0.0,0.0,50245.29851127798,0.0,1494797.63071052,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.324627817445,0.0,0.0,0.0,0.0,3140.3311569543607,0.0,6280.662313908721,0.0,0.0,0.0,0.0,3140.3311569543607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50245.29851127636,0.0,18841.98694172863,0.0,0.0,75367.94776691453,0.0,31403.311569547725,0.0,0.0,0.0,0.0,138174.57090601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113051.92165036936,0.0,28262.98041259234,18841.986941728228,0.0,188419.8694172823,0.0,122472.91512123348,0.0,0.0,0.0,0.0,0.0,376839.7388345646,0.0,0.0,0.0,25122.64925563899,0.0,0.0,0.0,0.0,0.0,175858.54478947291,0.0,50245.29851127798,175858.54478947291,0.0,376839.7388345848,0.0,251226.4925563899,0.0,0.0,0.0,0.0,0.0,854170.0746917257,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0331156956783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.1324627805602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.324627817445,0.0,0.0,6280.662313908721,0.0,3140.3311569543607,0.0,12561.324627817445,0.0,0.0,0.0,0.0,0.0,0.0,6280.6623139095445,0.0,0.0,0.0,0.0,0.0,37683.97388345726,0.0,0.0,25122.64925563817,0.0,25122.64925563817,0.0,37683.97388345726,0.0,0.0,0.0,0.0,12561.324627819087,0.0,0.0,28262.98041259234,0.0,0.0,0.0,0.0,0.0,56525.96082518468,0.0,75367.94776691291,122472.91512123348,0.0,197840.8628881464,0.0,131893.9085920976,0.0,0.0,0.0,0.0,0.0,65946.9542960488,0.0,0.0,0.0,37683.973883458486,0.0,0.0,0.0,0.0,0.0,150735.89553383394,0.0,464769.0112293213,226103.8433007509,0.0,590382.2575075163,0.0,263787.8171842094,0.0,0.0,0.0,25122.64925563899,0.0,590382.2575075163,0.0
62,0.0,0.0,0.0,0.0,0.0,628.066231390312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.132462782209,0.0,628.0662313911043,0.0,628.0662313911043,0.0,628.0662313911043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313909536,0.0,0.0,6280.662313909536,0.0,53385.62966823106,0.0,9420.993470864303,0.0,0.0,0.0,0.0,12561.324627819073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.324627819458,0.0,0.0,37683.97388345838,0.0,502452.9851127783,0.0,62806.62313909729,0.0,0.0,0.0,0.0,87929.27239473621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113051.92165037314,37683.97388345772,0.0,56525.96082518657,0.0,1337781.072862749,0.0,131893.908592102,0.0,0.0,0.0,0.0,0.0,348576.75842198386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.32462781898,226103.84330074163,50245.29851127592,0.0,75367.94776691389,0.0,2650439.496469805,0.0,276349.14181201754,0.0,0.0,0.0,0.0,0.0,879292.7239473286,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.033115695156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.132462782209,0.0,0.0,0.0,0.0,0.0,1256.132462782209,0.0,15701.65578477384,0.0,0.0,0.0,0.0,0.0,6280.662313909536,0.0,0.0,6280.662313909536,0.0,141314.90206296457,0.0,21982.318098683376,0.0,0.0,0.0,0.0,50245.29851127629,0.0,144455.23321992377,0.0,0.0,0.0,0.0,0.0,62806.62313909729,0.0,0.0,119332.58396428486,0.0,797644.1138665356,0.0,81648.61008082647,0.0,0.0,0.0,0.0,138174.57090601404,0.0,0.0,263787.817184204,0.0,0.0,0.0,0.0,0.0,131893.908592102,0.0,0.0,273208.81065506843,0.0,2656720.158783769,18841.986941728857,188419.86941728857,0.0,0.0,0.0,0.0,0.0,386260.7323054416,0.0,0.0,0.0,364278.4142067504,0.0,0.0,0.0,0.0,0.0,188419.8694172847,0.0,0.0,389401.0634623884,0.0,5288317.668311791,25122.64925563796,351717.08957893145,0.0,0.0,0.0,0.0,0.0,753679.4776691388,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.066231390312,0.0,314.033115695156,0.0,0.0,0.0,0.0,0.0,314.033115695156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.132462782209,0.0,1256.132462782209,0.0,0.0,0.0,0.0,0.0,628.0662313911043,0.0,6280.662313909536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28262.980412592915,0.0,106771.25933646211,0.0,12561.324627819073,0.0,0.0,0.0,0.0,9420.993470864303,25122.64925563892,43964.636197368105,0.0,0.0,0.0,0.0,6280.662313909729,25122.64925563892,0.0,0.0,69087.28545300702,12561.324627819458,672030.867588341,12561.324627819458,50245.29851127783,12561.324627819458,0.0,0.0,0.0,75367.94776691675,0.0,65946.954296051,150735.89553383086,0.0,0.0,0.0,0.0,18841.986941728857,122472.91512123756,0.0,0.0,197840.862888153,18841.986941728857,1497937.9618674442,37683.97388345772,160156.8890046953,37683.97388345772,0.0,0.0,0.0,0.0,339155.76495111943,0.0,0.0,113051.92165037082,314033.1156954745,0.0,0.0,0.0,0.0,25122.64925563796,376839.7388345694,37683.97388345694,12561.32462781898,414523.7127180264,25122.64925563796,2575071.548702891,50245.29851127592,314033.1156954745,50245.29851127592,0.0,0.0,0.0,0.0,904415.3732029664,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.066231390312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.132462782209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313909536,0.0,9420.993470864303,6280.662313909536,0.0,12561.324627819073,0.0,15701.65578477384,0.0,0.0,0.0,0.0,15701.65578477384,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313909729,25122.64925563892,0.0,18841.98694172919,31403.311569548645,0.0,50245.29851127783,0.0,56525.96082518756,0.0,0.0,0.0,0.0,100490.59702255568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9420.993470864429,37683.97388345772,0.0,37683.97388345772,75367.94776691543,0.0,226103.8433007463,0.0,131893.908592102,0.0,0.0,0.0,0.0,0.0,348576.75842198386,0.0,0.0,0.0,25122.64925563796,0.0,0.0,0.0,0.0,12561.32462781898,50245.29851127592,0.0,100490.59702255184,175858.54478946573,0.0,389401.0634623884,0.0,339155.76495111245,0.0,0.0,0.0,0.0,0.0,841608.7500638716,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.033115695156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.3311569555217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313909536,0.0,3140.331156954768,0.0,0.0,0.0,0.0,28262.980412592915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.324627819458,0.0,0.0,12561.324627819458,0.0,75367.94776691675,0.0,25122.64925563892,0.0,0.0,0.0,0.0,144455.23321992377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37683.97388345772,37683.97388345772,0.0,84788.94123777986,0.0,282629.80412593286,0.0,47104.96735432214,0.0,0.0,0.0,0.0,0.0,301471.7910676617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75367.94776691389,50245.29851127592,37683.97388345694,138174.57090600877,0.0,678311.5299022249,0.0,125613.2462781898,0.0,0.0,0.0,0.0,0.0,665750.2052744059,0.0
67,0.0,0.0,0.0,0.0,0.0,628.0662313913356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.1324627805918,0.0,0.0,0.0,0.0,0.0,628.0662313902959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.66231390875,0.0,18841.98694172625,6280.66231390875,0.0,0.0,0.0,15701.655784771874,0.0,0.0,0.0,0.0,0.0,18841.98694172869,119332.58396428169,0.0,0.0,0.0,0.0,25122.64925563825,25122.64925563825,0.0,232384.5056146538,37683.97388345738,0.0,0.0,0.0,81648.61008082432,0.0,0.0,25122.64925563825,87929.27239473388,6280.662313909563,0.0,188419.8694172823,668890.5364313521,9420.993470864114,0.0,0.0,0.0,37683.973883456456,84788.94123777702,0.0,885573.3862612267,536996.6278392544,0.0,18841.986941728228,0.0,282629.80412592343,0.0,0.0,0.0,188419.8694172823,602943.5821353033,103630.92817950524,0.0,0.0,766240.8022969892,1733462.7986390905,12561.324627819497,0.0,0.0,62806.623139097486,50245.29851127799,401962.3880902239,25122.649255639,1783708.0971503686,1105396.5672481158,25122.649255639,175858.54478947294,50245.29851127799,816486.1008082672,0.0,0.0,0.0,401962.3880902239,1105396.5672481158,301471.7910676679,0.0
68,0.0,314.0331156956678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0331156956678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.3311569514794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.1324627805918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116192.25280731187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28262.98041258937,65946.95429604188,0.0,65946.95429604188,0.0,6280.66231390875,12561.3246278175,0.0,31403.31156954375,12561.3246278175,0.0,0.0,383120.4011484833,0.0,0.0,0.0,0.0,6280.662313909563,87929.27239473388,25122.64925563825,163297.22016164864,295191.1287537494,43964.63619736694,558978.9459379511,43964.63619736694,345436.427265026,25122.64925563825,0.0,119332.58396428169,37683.97388345738,50245.2985112765,0.0,0.0,791363.4515525856,9420.993470864114,0.0,0.0,9420.993470864114,18841.986941728228,518154.6408975263,75367.94776691291,772521.4646108573,593522.5886644392,160156.88900468993,1931303.661527144,94209.93470864114,1026888.2883241884,37683.973883456456,0.0,0.0,367418.7453637005,188419.8694172823,188419.8694172823,0.0,0.0,0.0,1218448.4888984913,12561.324627819497,0.0,0.0,12561.324627819497,25122.649255639,1004905.9702255598,125613.24627819496,1620410.876988715,1381745.7090601446,213542.51867293144,3178015.1308383327,150735.89553383394,1532481.6045939785,50245.29851127799,0.0,0.0,640627.5560187943,276349.14181202895,351717.0895789459,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0662313902959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9420.993470863124,50245.29851127,0.0,0.0,0.0,0.0,0.0,0.0,12561.3246278175,0.0,0.0,0.0,9420.993470863124,12561.3246278175,0.0,9420.993470863124,0.0,0.0,3140.331156954375,6280.662313909563,50245.2985112765,188419.86941728689,0.0,0.0,18841.98694172869,0.0,50245.2985112765,31403.31156954781,75367.94776691476,0.0,0.0,0.0,31403.31156954781,81648.61008082432,0.0,18841.98694172869,0.0,0.0,25122.64925563825,0.0,28262.98041259234,150735.89553382582,348576.7584219722,0.0,0.0,28262.98041259234,0.0,75367.94776691291,47104.96735432057,160156.88900468993,0.0,0.0,0.0,47104.96735432057,150735.89553382582,0.0,28262.98041259234,0.0,0.0,0.0,56525.96082518468,0.0,0.0,37683.973883458486,301471.7910676679,502452.9851127799,0.0,0.0,37683.973883458486,0.0,125613.24627819496,62806.623139097486,238665.16792857044,0.0,0.0,0.0,62806.623139097486,364278.4142067654,0.0,37683.973883458486,0.0,0.0,0.0,100490.59702255596,0.0
